transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-5A961384383B41459317CD23CCF1D749,2020-09-03,2020,Q3,9,September,CUST-2C35D877981543DDAA67FC2D0C71DE28,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,16.42,0.0,16.42,0.0,16.42,91.68,-75.26,False
TXN-7B758F8C08434BD6AF41DB7FF89F6DFE,2020-09-03,2020,Q3,9,September,CUST-9D517F86EF4B481D807D4895023AEB58,City Centre,General,Supplement,Protein Powder,Not Applicable,Corporate Partner,Cash,No Campaign,2,37.38,0.0,74.76,0.0,74.76,148.61,-73.85,False
TXN-CA5CDCFAA21F4A6B80D3FCB2F83E0954,2020-09-03,2020,Q3,9,September,CUST-BF1ECD8549D343A3926D0BA43F20244E,Northside,Family,Group Class,Spin Class,Not Applicable,Telephone,Cash,No Campaign,1,15.45,0.0,15.45,0.0,15.45,94.66,-79.21,False
TXN-9107C9BE97B04BC196CDA53ED2891B9E,2020-09-04,2020,Q3,9,September,CUST-1EC1AE5AFD704B4084F765630B1ECF8D,City Centre,General,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.38,0.03,17.38,0.52,16.86,105.12,-88.26,True
TXN-B16B9A0135E9459791DDD50C025EDC49,2020-09-04,2020,Q3,9,September,CUST-2E91C46ACD9A4716BC38E2BA9D92CE15,City Centre,General,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Bank Transfer,No Campaign,1,17.27,0.0,17.27,0.0,17.27,105.26,-87.99,True
TXN-DBF6A3B35D2746F18BFDEBC9A8E88397,2020-09-04,2020,Q3,9,September,CUST-01CB5FC36ED54048B499F23A44232D89,Northside,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Front Desk,Direct Debit,Referral Programme,1,16.6,0.05,16.6,0.83,15.77,91.81,-76.04,True
TXN-F5F1F3BF2BAA4F6FA8407B3B0F55DDFA,2020-09-05,2020,Q3,9,September,CUST-2CADC721901B4862A09D9EB6A52AB61E,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,Corporate Wellness,1,514.44,0.12,514.44,61.73,452.71,214.76,237.95,True
TXN-E2A957F74BE44BC1BFC7BCE0EFC184A0,2020-09-06,2020,Q3,9,September,CUST-36253BBD35564031B3ED3AC017D8C402,Northside,Student,Supplement,Protein Powder,Not Applicable,Mobile App,Card,Student Promotion,2,35.19,0.2,70.38,14.08,56.3,130.69,-74.39,False
TXN-05E3496F9EBC4050B1DB625E4392DC8C,2020-09-07,2020,Q3,9,September,CUST-2AD70DC935624CD79DF0438C6B993B09,Riverside,Student,Supplement,Energy Drink,Not Applicable,Telephone,Cash,Student Promotion,1,3.9,0.1,3.9,0.39,3.51,97.26,-93.75,False
TXN-4D8AF99A355D4B328F2CCBCDE6951CB7,2020-09-07,2020,Q3,9,September,CUST-057C7E47767F449E90DDFD99F17A2925,City Centre,Corporate,Merchandise,Gym Bag,Not Applicable,Mobile App,Card,No Campaign,2,32.39,0.0,64.78,0.0,64.78,140.78,-76.0,False
TXN-AF5F422262CB420BBE9ADC3BF7C7C3B8,2020-09-08,2020,Q3,9,September,CUST-FF2EC140684E4F9A99482F6C3CD6E519,Riverside,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Telephone,Direct Debit,No Campaign,1,16.7,0.0,16.7,0.0,16.7,97.6,-80.9,True
TXN-55901AB9BB77475CB646220F83FC419E,2020-09-09,2020,Q3,9,September,CUST-7312006393E646F893DC960CD8B9616E,City Centre,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Card,No Campaign,1,419.66,0.0,419.66,0.0,419.66,261.72,157.94,False
TXN-D0CDE692C4454042A14E2E220DB1387B,2020-09-10,2020,Q3,9,September,CUST-64E996AE936C473E8FB569BEC45C61F9,Riverside,Corporate,Joining Fee,Joining Fee,Not Applicable,Front Desk,Cash,No Campaign,1,34.24,0.05,34.24,1.71,32.53,98.37,-65.84,False
TXN-3061B8AD90DD4C4AB4D28B637958895F,2020-09-11,2020,Q3,9,September,CUST-A77B6C085CF64CD79A7204FDBABEE7EC,Riverside,Student,Group Class,Spin Class,Not Applicable,Mobile App,Direct Debit,Referral Programme,2,15.88,0.05,31.76,1.59,30.17,105.82,-75.65,False
TXN-4D7F0224D7D544F5A3764C3DCAF25B9D,2020-09-11,2020,Q3,9,September,CUST-EA8D6673099740B99E8D2067CF8924A2,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.13,0.0,17.13,0.0,17.13,105.1,-87.97,True
TXN-8AF9F0C07CF84E9EADFC1B23174BFE0F,2020-09-11,2020,Q3,9,September,CUST-AF81C7A7CAD54E8FAE228F97888AFAE6,City Centre,Young Professional,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,No Campaign,1,25.8,0.0,25.8,0.0,25.8,116.34,-90.54,False
TXN-9B601083B1E24D8A80A692626AE1005B,2020-09-11,2020,Q3,9,September,CUST-EF9101956AE9436D99855F4EF8A064CB,Riverside,Family,Supplement,Protein Powder,Not Applicable,Website,Card,No Campaign,3,35.29,0.03,105.87,3.18,102.69,160.58,-57.89,False
TXN-A29C263E06C045CFA385CADBA3773474,2020-09-11,2020,Q3,9,September,CUST-0A0DAD297298406092D7ACAE032D8229,Northside,Senior,Group Class,HIIT Class,Not Applicable,Mobile App,Card,No Campaign,1,15.97,0.0,15.97,0.0,15.97,95.27,-79.3,False
TXN-F1CC76AEAF754894A4F5C31E23795A03,2020-09-11,2020,Q3,9,September,CUST-76A58A73BB654EB9957274B807F99129,City Centre,Student,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,Student Promotion,2,25.08,0.2,50.16,10.03,40.13,130.94,-90.81,False
TXN-4E9DFA5FDDBF45F590C8E813FB23CDF8,2020-09-14,2020,Q3,9,September,CUST-A85EAA22CB6B464B9E50D0D422D2608B,Riverside,General,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,72.05,0.0,72.05,0.0,72.05,114.57,-42.52,True
TXN-6F1A3BB8DFA44A998E06FE8EE40094C1,2020-09-14,2020,Q3,9,September,CUST-FB079F855A134ADCB006280543251952,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,48.08,0.0,48.08,0.0,48.08,122.21,-74.13,False
TXN-A57FF23270794E2C9384328E8E464C88,2020-09-15,2020,Q3,9,September,CUST-0F8AF7C54D4E46C395B30A3F5C30A167,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Mobile App,Digital Wallet,Referral Programme,1,37.15,0.05,37.15,1.86,35.29,124.52,-89.23,False
TXN-A755DE5CBFEB4AA6B19F66215BCE7274,2020-09-15,2020,Q3,9,September,CUST-DDD648E68BCC47F8BEDFBCD121245318,Riverside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Card,No Campaign,1,16.8,0.0,16.8,0.0,16.8,97.6,-80.8,False
TXN-3BDFABE767A14D55AE15EEC4D283C1DD,2020-09-17,2020,Q3,9,September,CUST-8C7E0F0E2D284BA4B7DF109D5153B877,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Card,No Campaign,1,51.22,0.0,51.22,0.0,51.22,113.62,-62.4,True
TXN-D2270C5BC4754175B01A93FFABC8F563,2020-09-17,2020,Q3,9,September,CUST-E7E1BC4ED61F4F478BDFD778F9A25CED,City Centre,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,Student Promotion,1,17.32,0.2,17.32,3.46,13.86,105.11,-91.25,False
TXN-DB2214E393FC470F97053EBBB15B6AE9,2020-09-18,2020,Q3,9,September,CUST-9F41CFE5B9FC48FF8F38AB14AFCC5048,City Centre,General,Joining Fee,Joining Fee,Not Applicable,Mobile App,Card,No Campaign,1,35.23,0.05,35.23,1.76,33.47,106.13,-72.66,False
TXN-2FA5B96EA2074F17B398CF46A5E40B51,2020-09-19,2020,Q3,9,September,CUST-CE467AC08C9A4AC2989AD06012D5FBC9,Riverside,General,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Card,No Campaign,1,72.17,0.0,72.17,0.0,72.17,114.93,-42.76,True
TXN-511CF04A681640D9A82C358BF9804534,2020-09-19,2020,Q3,9,September,CUST-779DA96071A94155AF0BBAB89507F53C,City Centre,Student,Membership,Student Membership,Student Monthly,Website,Direct Debit,Student Promotion,1,36.48,0.15,36.48,5.47,31.01,109.64,-78.63,True
TXN-8EC1A160D76A48519CB9EDAB43E198B5,2020-09-19,2020,Q3,9,September,CUST-79A436B5607F40FF86EBD6817032440B,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,1,36.94,0.0,36.94,0.0,36.94,124.75,-87.81,False
TXN-A0EDE676AB0947528123199D7CE46A9D,2020-09-19,2020,Q3,9,September,CUST-DE80FD83D6234894B1A8B55ED0FA83B2,Northside,Family,Merchandise,Gym Bag,Not Applicable,Website,Bank Transfer,No Campaign,1,30.66,0.0,30.66,0.0,30.66,106.51,-75.85,False
TXN-2932845F8563449BA1ED32E51CA3FCB7,2020-09-21,2020,Q3,9,September,CUST-2BDF1509F03D42A1B935362B84BC15C6,Riverside,Young Professional,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,No Campaign,1,24.63,0.0,24.63,0.0,24.63,108.17,-83.54,False
TXN-11AA25C139C6407FB1D67DE72D17334F,2020-09-23,2020,Q3,9,September,CUST-B1B168FF82A34E229B5C73AFBD3CE8F7,Northside,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,49.31,0.05,49.31,2.47,46.84,99.91,-53.07,True
TXN-A9E598513296433C93DDFCCA99B13E49,2020-09-23,2020,Q3,9,September,CUST-91ABEC9CBD7042378EAB823348EEAA1F,City Centre,Family,Merchandise,Gym Bag,Not Applicable,Website,Card,No Campaign,2,32.86,0.05,65.72,3.29,62.43,141.03,-78.6,False
TXN-7DA2799AA95E4F08AD0254CD970F9E0F,2020-09-25,2020,Q3,9,September,CUST-9944803DBFF7473D9B560E64734C5F84,City Centre,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,Student Promotion,1,17.1,0.15,17.1,2.56,14.54,105.22,-90.68,False
TXN-B9DBF696A3284442A5A3490C68053E3D,2020-09-25,2020,Q3,9,September,CUST-33462E4F57D046678BB77F5F2CB98EE3,City Centre,General,Joining Fee,Joining Fee,Not Applicable,Mobile App,Card,No Campaign,1,34.41,0.0,34.41,0.0,34.41,106.02,-71.61,False
TXN-53F6379BAF074F2D810A97D08772E255,2020-09-26,2020,Q3,9,September,CUST-4A4CE7420CD24CE6A296ED4A712BDBD2,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.19,0.0,17.19,0.0,17.19,105.16,-87.97,True
TXN-74A71A3230164ACBACEC3DEEBC37E196,2020-09-26,2020,Q3,9,September,CUST-4AAFC07D463545B48FAD65E3675B9684,Northside,Student,Merchandise,Gym Bag,Not Applicable,Mobile App,Direct Debit,Referral Programme,2,29.84,0.1,59.68,5.97,53.71,122.99,-69.28,False
TXN-BFDFE082708F43F69669C2EE87ACF048,2020-09-27,2020,Q3,9,September,CUST-57DACA39B80C403A9DCF40AA6C4127C9,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,552.47,0.08,552.47,44.2,508.27,233.73,274.54,True
TXN-DA31F2BBC1CE4EC69BEDE005D3AF0CDE,2020-09-28,2020,Q3,9,September,CUST-2A55CFB9F6244E6A9E02576B1BE44EA4,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,52.55,0.0,52.55,0.0,52.55,114.24,-61.69,True
TXN-02338DF33364419C8C4F8E443A6CB96B,2020-09-29,2020,Q3,9,September,CUST-225AE0FD0CC7481AA07DAF2416C5C13A,Riverside,Family,Membership,Annual Premium Membership,Premium Annual,Telephone,Cash,No Campaign,1,730.29,0.0,730.29,0.0,730.29,285.2,445.09,False
TXN-1DCDB577933144468973B7F5E225D7F2,2020-09-29,2020,Q3,9,September,CUST-310231AAF85647538441A412D7B6F985,City Centre,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,Student Promotion,1,36.45,0.15,36.45,5.47,30.98,109.9,-78.92,True
TXN-BB07BED66BA645209F6F6F972F59D5BC,2020-09-29,2020,Q3,9,September,CUST-1415FF40B1C743C5B5111CD18655A016,Northside,General,Supplement,Energy Drink,Not Applicable,Website,Digital Wallet,No Campaign,1,3.82,0.03,3.82,0.11,3.71,91.47,-87.76,False
TXN-119F4D531BEA441DA030B9D3676D857D,2020-09-30,2020,Q3,9,September,CUST-B1AAC49E107947469C9B4B602FE6EFE2,Riverside,Student,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,46.37,0.0,46.37,0.0,46.37,113.61,-67.24,False
TXN-C2BB383471E745F89E7647939FFD7175,2020-09-30,2020,Q3,9,September,CUST-01CB5FC36ED54048B499F23A44232D89,Northside,Student,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,Student Promotion,2,23.68,0.2,47.36,9.47,37.89,115.79,-77.9,False
TXN-F42ACB4B5E434D15B00EA5236EEDADEC,2020-09-30,2020,Q3,9,September,CUST-8380718AE2774A2CADB8831536F5FD20,Riverside,Student,Membership,Student Membership,Student Monthly,Website,Direct Debit,Student Promotion,1,36.0,0.15,36.0,5.4,30.6,102.05,-71.45,True
TXN-D414D3074F9948A096DED45EBB687338,2020-10-01,2020,Q4,10,October,CUST-ABF453CE9AD94D199D2B4F847CC1B491,Riverside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.06,0.03,17.06,0.51,16.55,97.62,-81.07,True
TXN-7183274F5C9F45F8A0CE497054DE1D06,2020-10-02,2020,Q4,10,October,CUST-E0FDFF5C4BC74785857B3210A755244D,Riverside,Family,Merchandise,Gym Bag,Not Applicable,Mobile App,Digital Wallet,Referral Programme,2,31.51,0.08,63.02,5.04,57.98,130.35,-72.37,False
TXN-2E03F73D3C3C4FD290BF6A3AF4A2D31D,2020-10-03,2020,Q4,10,October,CUST-793F612774664412A30A5C67AE194FCB,City Centre,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.44,0.0,17.44,0.0,17.44,105.16,-87.72,True
TXN-355855B912EB41F985C033C63F95667E,2020-10-03,2020,Q4,10,October,CUST-6FC880F8E1E84B63B5798B85F8EB07BB,City Centre,Family,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,73.76,0.0,73.76,0.0,73.76,122.54,-48.78,True
TXN-8D03B4D78C9C473692E837EE2B1F1EFD,2020-10-03,2020,Q4,10,October,CUST-B05866A8896B401F914D448A143086DC,Riverside,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,50.3,0.0,50.3,0.0,50.3,106.42,-56.12,True
TXN-CA7BFF1936C54EA585583CCBD18538F2,2020-10-03,2020,Q4,10,October,CUST-1AE56B454A58441FAEAED71D38A77A69,Riverside,Student,Supplement,Protein Powder,Not Applicable,Mobile App,Digital Wallet,Referral Programme,2,35.48,0.1,70.96,7.1,63.86,138.95,-75.09,False
TXN-1C8A2D2552734B17A2C431AF47B33E00,2020-10-04,2020,Q4,10,October,CUST-1963FCA82F6149119A44E7FD6F47F849,Riverside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,16.89,0.0,16.89,0.0,16.89,97.59,-80.7,True
TXN-E547ACB7DA1540DCAC2025B2AF47CC1D,2020-10-05,2020,Q4,10,October,CUST-3167C6CE9CF941EEB00E0573A5DA1E2D,City Centre,Family,Merchandise,Gym T-Shirt,Not Applicable,Corporate Partner,Card,No Campaign,1,25.57,0.03,25.57,0.77,24.8,116.84,-92.04,False
TXN-DE8B549ED48D44ABA346E634852D28EE,2020-10-06,2020,Q4,10,October,CUST-AC1F12176A9B4020BC90B343EEF6B366,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,543.55,0.03,543.55,16.31,527.24,225.14,302.1,True
TXN-307181D98C1D41E1A1217119827E8EF9,2020-10-07,2020,Q4,10,October,CUST-A7A71A054D154B2790C55C158B666788,City Centre,Corporate,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Card,No Campaign,1,47.62,0.0,47.62,0.0,47.62,120.94,-73.32,False
TXN-1EA5DFC89F7E4C2C861F48A7047CB4A1,2020-10-08,2020,Q4,10,October,CUST-2293B90139B4454C91EA55D2871376D7,City Centre,Corporate,Supplement,Protein Powder,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,36.88,0.03,36.88,1.11,35.77,124.68,-88.91,False
TXN-BA463408FA3D4BB2B5FA57AD7BE3DFDB,2020-10-08,2020,Q4,10,October,CUST-E40EA26FAC414A819F65EDE4B3663573,City Centre,Student,Merchandise,Gym T-Shirt,Not Applicable,Website,Card,No Campaign,1,25.88,0.0,25.88,0.0,25.88,116.98,-91.1,False
TXN-DCE79EC9C00049A79E3043A3274F7549,2020-10-09,2020,Q4,10,October,CUST-906625CA32CC478FA02350F4CBC76B01,Riverside,General,Supplement,Protein Powder,Not Applicable,Corporate Partner,Card,No Campaign,1,36.52,0.0,36.52,0.0,36.52,117.8,-81.28,False
TXN-487405AFF9E84C689DBA5448B76CFA51,2020-10-10,2020,Q4,10,October,CUST-5A614C50398A45C7B21D3CEFCA45460B,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,51.35,0.0,51.35,0.0,51.35,113.54,-62.19,True
TXN-D037B2ED38154607B7E45ED3940BFF00,2020-10-10,2020,Q4,10,October,CUST-294E509A5D974780B20B15F9DE7CDFEE,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Digital Wallet,No Campaign,1,17.0,0.0,17.0,0.0,17.0,105.14,-88.14,True
TXN-F4D1F118686C44BAA5E717B5EC61E710,2020-10-11,2020,Q4,10,October,CUST-8B6C072E113644019991B42445541398,Riverside,Young Professional,Group Class,Spin Class,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,15.52,0.0,15.52,0.0,15.52,100.51,-84.99,False
TXN-70B7E7E7AC9F4EE9AA8AB2BED2751534,2020-10-12,2020,Q4,10,October,CUST-F7E4E6D7D2FC49D9AC97B5B62C2032D1,City Centre,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.03,0.0,17.03,0.0,17.03,105.19,-88.16,True
TXN-1E16E90DFAB54F15B513038BA5A54931,2020-10-13,2020,Q4,10,October,CUST-CD62E9328DBE45779E28B3501E8E230C,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Website,Digital Wallet,No Campaign,1,34.85,0.0,34.85,0.0,34.85,106.02,-71.17,False
TXN-457761F2C6F44673A10F02571F8F78C8,2020-10-13,2020,Q4,10,October,CUST-A35CA4717581487A955C0FCA6BE5302E,Riverside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,Referral Programme,1,17.01,0.05,17.01,0.85,16.16,97.52,-81.36,True
TXN-5382437DF0AA450C9275780B3DBEC405,2020-10-15,2020,Q4,10,October,CUST-82A153B96C53468A816F7E50707378AB,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Website,Card,No Campaign,1,525.18,0.03,525.18,15.76,509.42,226.96,282.46,False
TXN-F91246218F3E4C418ABA375DB98EA6C1,2020-10-15,2020,Q4,10,October,CUST-BF8C77CF81F141C7A9EE63E956DF4982,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,50.12,0.05,50.12,2.51,47.61,106.03,-58.42,True
TXN-31A0C974FBBC4C7F9978AE9E7454DB97,2020-10-16,2020,Q4,10,October,CUST-8E86A5670663430C89828A696142C7A4,Northside,Family,Membership,Annual Premium Membership,Premium Annual,Mobile App,Cash,No Campaign,1,703.87,0.03,703.87,21.12,682.75,268.31,414.44,False
TXN-4ED4EC2EAAFA41C9B9050FA4DE152693,2020-10-16,2020,Q4,10,October,CUST-43413EDD97B44450AD7995E55C20A1CA,Riverside,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,16.54,0.0,16.54,0.0,16.54,97.42,-80.88,True
TXN-EE0BDB80F68542FF937C14FCF31DCD04,2020-10-20,2020,Q4,10,October,CUST-332DF677336E4AAD99D5BEC94A241855,City Centre,Corporate,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,Referral Programme,1,49.13,0.05,49.13,2.46,46.67,122.76,-76.09,False
TXN-29B13B3A27414168B30BA5AE74370A53,2020-10-21,2020,Q4,10,October,CUST-AD1F0F1B81AC44FB869F0DE6435B041C,Riverside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,17.11,0.0,17.11,0.0,17.11,97.59,-80.48,True
TXN-66221A5256504027A647B2F6803BE641,2020-10-21,2020,Q4,10,October,CUST-573F78D1BAA8459BA936274D44483954,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Website,Card,No Campaign,1,73.43,0.0,73.43,0.0,73.43,114.08,-40.65,True
TXN-96C6146055244D879FB59A5521C216FC,2020-10-22,2020,Q4,10,October,CUST-05C72EBB52B245EFB75114FFC5112E1C,Northside,Family,Personal Training,10-Session Personal Training Package,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,392.39,0.0,392.39,0.0,392.39,236.36,156.03,False
TXN-499B5791A88E4745BCC9A0E23904D33E,2020-10-23,2020,Q4,10,October,CUST-DF96612DC6F34CDA82D76CB22B86A384,Northside,Young Professional,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,No Campaign,1,16.01,0.0,16.01,0.0,16.01,91.76,-75.75,True
TXN-81BB1EC2E0B2465E80BB59449E68465C,2020-10-24,2020,Q4,10,October,CUST-B75025329DCF48CEBCACC528B10EBC5E,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Card,No Campaign,1,51.15,0.0,51.15,0.0,51.15,114.02,-62.87,False
TXN-FB4F22F896874C3A82D82EDD0A6D8550,2020-10-24,2020,Q4,10,October,CUST-763FF0BD6AEB4634BA0E27DED6201C30,Riverside,Young Professional,Merchandise,Gym Bag,Not Applicable,Mobile App,Card,No Campaign,1,31.56,0.03,31.56,0.95,30.61,112.55,-81.94,False
TXN-8EE6B138745A4E1990B3550F0E9C490D,2020-10-25,2020,Q4,10,October,CUST-1248708902424C44B3CA045C6B9E354B,City Centre,Senior,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,No Campaign,1,17.62,0.0,17.62,0.0,17.62,105.33,-87.71,True
TXN-0B53A8AE58504158843674173C6DD1E9,2020-10-30,2020,Q4,10,October,CUST-0265B2363DA2417A976FD95B869E913B,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Corporate Partner,Card,Referral Programme,1,47.91,0.08,47.91,3.83,44.08,121.57,-77.49,False
TXN-5E3A113012DC4A908CD2FCCC26455CE1,2020-10-30,2020,Q4,10,October,CUST-DB6230CE4EE2481AB5C17B73A6018BD2,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Mobile App,Card,No Campaign,1,34.51,0.0,34.51,0.0,34.51,106.14,-71.63,False
TXN-7A84B58BAB8C4CBE893A72D239F92F86,2020-11-02,2020,Q4,11,November,CUST-C0E2DB6E17304581A349BEBEC6CFA95F,City Centre,General,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,Black Friday,2,13.73,0.15,27.46,4.12,23.34,192.9,-169.56,False
TXN-F03C47299F924B5DA2CBE932A846881B,2020-11-04,2020,Q4,11,November,CUST-24BDE254AAD1461286FEDB5AAFCBBF0A,Riverside,Family,Supplement,Energy Drink,Not Applicable,Website,Card,No Campaign,2,3.98,0.0,7.96,0.0,7.96,174.71,-166.75,False
TXN-901FFF09755D4CA3BA4A1E962130436F,2020-11-05,2020,Q4,11,November,CUST-02F45571C7C841B581BA438FA6067AE6,City Centre,Family,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Card,No Campaign,1,17.42,0.0,17.42,0.0,17.42,186.19,-168.77,True
TXN-C8777BA108B74390B0452ABF50AB319A,2020-11-05,2020,Q4,11,November,CUST-66963B4474CA4412B6C1542D7F17CB6C,Northside,General,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,Black Friday,1,16.28,0.25,16.28,4.07,12.21,162.27,-150.06,True
TXN-D9CB3B83979848A68015E1F306AB5E7C,2020-11-05,2020,Q4,11,November,CUST-E2D9B18AF95D4D80B63C157CBD4888CC,Riverside,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Direct Debit,Black Friday,1,16.72,0.2,16.72,3.34,13.38,172.52,-159.14,True
TXN-1CEBFC26EDFF4FD4A8CB69A6DA9AEC76,2020-11-07,2020,Q4,11,November,CUST-26BD39CDFE36411B9874D1FFA0F8BDDC,City Centre,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Website,Digital Wallet,Black Friday,1,17.03,0.15,17.03,2.55,14.48,186.23,-171.75,False
TXN-3AF95AEAA3294EF1A5D35DD4FAF8A133,2020-11-07,2020,Q4,11,November,CUST-29D5BFAB7EB449B38E2BCE430C02289C,City Centre,Student,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,Black Friday,3,48.23,0.15,144.69,21.7,122.99,240.96,-117.97,False
TXN-3D6641FBC73548C1942082056C9B80A1,2020-11-08,2020,Q4,11,November,CUST-03CE67E0291B4B69B816DB73DA88DA74,Riverside,Senior,Supplement,Energy Drink,Not Applicable,Website,Digital Wallet,Black Friday,2,3.99,0.25,7.98,2.0,5.98,174.55,-168.57,False
TXN-EBD5F72A33384759BB9ABEDBE5344AB7,2020-11-09,2020,Q4,11,November,CUST-AC78F60E0BE74191A9320363C8ED3830,City Centre,General,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Digital Wallet,No Campaign,1,49.35,0.0,49.35,0.0,49.35,202.75,-153.4,False
TXN-4BF54E5E529B4A3790911AE39E9E3860,2020-11-10,2020,Q4,11,November,CUST-FC4AFE1E1BC549BA84D84E75CAD9557E,Riverside,Student,Online Fitness,Online Fitness Subscription,Online Monthly,Mobile App,Direct Debit,Black Friday,1,16.7,0.2,16.7,3.34,13.36,172.48,-159.12,True
TXN-3F11A63A9DF84879921C1E847D88355D,2020-11-11,2020,Q4,11,November,CUST-6945F5815E114002AAD817BD7A4628AF,City Centre,Young Professional,Merchandise,Gym Bag,Not Applicable,Corporate Partner,Card,Black Friday,1,31.89,0.25,31.89,7.97,23.92,201.87,-177.95,False
TXN-EE8C4F73DA164CA8BDF670CBC9344844,2020-11-11,2020,Q4,11,November,CUST-5EDFFC45EEAB491E89F9B96C1D00648E,Riverside,Senior,Group Class,Spin Class,Not Applicable,Website,Card,Black Friday,3,15.49,0.25,46.47,11.62,34.85,186.83,-151.98,False
TXN-BC695BC821CF4D2C8C1070861D2EF02D,2020-11-13,2020,Q4,11,November,CUST-79A436B5607F40FF86EBD6817032440B,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Website,Card,Black Friday,3,37.59,0.2,112.77,22.55,90.22,252.66,-162.44,False
